year,team,playerID,name,age,win,lose,WL,ERA,game,starter,closer,complete,shutout,save,outs,hit,run,ER,HR,BB,IBB,K,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,K9,KBB
1967,Osaka Kintetsu Buffaloes,yamamo000shi,Shigemasa Yamamoto,23,0,2,0,4.59,28,3,12,0,0,-99999,194.00000000000003,63,37,33,8,24,3,32,4,0,1,281,1.345,8.8,1.1,3.3,4.5,1.33
1967,Osaka Kintetsu Buffaloes,yano--002aki,Akira Yano,21,0,1,0,7.5,4,2,1,0,0,-99999,18,7,5,5,1,5,0,0,0,0,1,29,2,10.5,1.5,7.5,0,0
1967,Sankei Atoms,asano-000kei,Keishi Asano,18,8,10,0.444,2.77,50,9,27,2,0,-99999,448.9999999999999,134,53,46,17,26,4,69,7,0,4,603,1.069,8.1,1,1.6,4.1,2.65
1967,Sankei Atoms,hamagu000mas,Masanobu Hamaguchi,19,1,0,1,5.3,10,0,6,0,0,-99999,55.99999999999999,25,11,11,3,4,0,13,1,0,0,83,1.554,12.1,1.4,1.9,6.3,3.25
1967,Sankei Atoms,hanzaw000shi,Shiro Hanzawa,22,0,0,-99999,11.57,4,1,1,0,0,-99999,14.000000000000002,12,6,6,1,3,0,3,0,0,0,28,3.214,23.1,1.9,5.8,5.8,1
1967,Sankei Atoms,hosoda000mas,Masahiko Hosoda,20,1,0,1,2.16,5,0,3,0,0,-99999,24.999999999999996,8,2,2,0,1,0,3,0,0,0,32,1.08,8.6,0,1.1,3.2,3
1967,Sankei Atoms,ishido000shi,Shiroku Ishido,26,12,18,0.4,3.72,51,36,10,6,0,-99999,733,249,120,101,17,62,4,100,11,0,1,1028,1.273,9.2,0.6,2.3,3.7,1.61
1967,Sankei Atoms,ishiok000koz,Kozo Ishioka,26,3,2,0.6,4.55,24,6,7,3,0,-99999,178,62,34,30,10,20,1,33,2,0,2,261,1.382,9.4,1.5,3,5,1.65
1967,Sankei Atoms,murata000gen,Genichi Murata,29,8,12,0.4,4.02,33,28,3,5,0,-99999,496.9999999999999,166,83,74,29,38,5,76,1,0,1,696,1.231,9,1.6,2.1,4.1,2
1967,Sankei Atoms,aizawa000mas,Masaru Ogata,27,0,0,-99999,2.53,17,0,7,0,0,-99999,96,28,9,9,3,12,0,14,0,0,0,130,1.25,7.9,0.8,3.4,3.9,1.17
1967,Sankei Atoms,sato--000sus,Susumu Sato,24,10,14,0.417,3.82,37,32,3,8,0,-99999,592.9999999999999,196,93,84,20,51,8,107,7,0,0,841,1.25,8.9,0.9,2.3,4.9,2.1
1967,Sankei Atoms,shibut000sei,Seiji Shibutani*,28,0,4,0,11.07,15,6,5,0,0,-99999,61.000000000000014,27,25,25,7,12,0,15,0,0,1,98,1.918,12,3.1,5.3,6.6,1.25
1967,Sankei Atoms,suzuki000kiy,Kiyotake Suzuki,26,8,5,0.615,3.62,53,0,26,0,0,-99999,387.99999999999994,96,55,52,23,45,7,110,7,1,1,525,1.09,6.7,1.6,3.1,7.7,2.44
1967,Sankei Atoms,tatsum000haj,Hajimu Tatsumi*,31,7,7,0.5,2.57,49,17,7,5,3,-99999,492.99999999999994,141,52,47,14,40,5,86,5,0,1,661,1.101,7.7,0.8,2.2,4.7,2.15
1967,Sankei Atoms,yamamo001hir,Hiroshi Yamamoto*,20,0,0,-99999,10.38,2,0,1,0,0,-99999,12.999999999999996,7,5,5,2,0,0,1,0,0,0,22,1.615,14.5,4.2,0,2.1,-99999
1967,Sankei Atoms,yoshie000yos,Kiichi Yoshie*,19,0,0,-99999,0,1,0,0,0,0,-99999,9,2,0,0,0,4,0,0,0,0,0,13,2,6,0,12,0,0
1967,Taiyo Whales,akiyam000nob,Noboru Akiyama,33,1,0,1,4.26,2,1,1,0,0,-99999,18.999999999999996,6,3,3,2,4,0,1,0,0,0,27,1.579,8.5,2.8,5.7,1.4,0.25
1967,Taiyo Whales,fuchig000sum,Sumio Fuchigami,19,0,0,-99999,7.71,2,0,0,0,0,-99999,7.000000000000001,5,2,2,1,0,0,2,0,0,0,11,2.143,19.3,3.9,0,7.7,-99999
1967,Taiyo Whales,hirama000mas,Masaji Hiramatsu,19,3,4,0.429,3.58,16,10,4,2,2,-99999,210.99999999999994,66,31,28,13,14,1,42,3,1,2,291,1.137,8.4,1.7,1.8,5.4,3
1967,Taiyo Whales,hiraok000ich,Ichiro Hiraoka*,21,4,5,0.444,3.69,57,3,9,0,0,-99999,227.00000000000003,79,37,31,5,33,0,54,2,0,0,335,1.48,9.4,0.6,3.9,6.4,1.64
1967,Taiyo Whales,inagaw000mak,Makoto Inagawa,30,3,7,0.3,3.92,29,8,7,1,1,-99999,240.99999999999994,92,44,35,12,17,0,39,0,0,0,345,1.357,10.3,1.3,1.9,4.4,2.29
1967,Taiyo Whales,kito--001hir,Hiroshi Kito*,24,1,4,0.2,3.53,15,11,2,0,0,-99999,130,51,18,17,2,13,0,38,4,0,2,194,1.477,10.6,0.4,2.7,7.9,2.92
1967,Taiyo Whales,mine--000kun,Kuniyasu Mine,26,0,0,-99999,3.62,23,0,7,0,0,-99999,97.00000000000001,29,16,13,2,13,2,20,2,0,1,137,1.299,8.1,0.6,3.6,5.6,1.54
1967,Taiyo Whales,morina000chi,Chikara Morinaka,27,18,14,0.563,2.96,47,27,13,14,1,-99999,765,231,94,84,26,72,14,182,9,0,0,1052,1.188,8.2,0.9,2.5,6.4,2.53
1967,Taiyo Whales,niihar000shi,Shinji Niihari,25,0,0,-99999,0,5,0,5,0,0,-99999,21,3,0,0,0,1,0,3,0,0,0,21,0.571,3.9,0,1.3,3.9,3
1967,Taiyo Whales,nishi-000mit,Mitsuo Nishi,28,4,3,0.571,3.42,23,2,13,0,0,-99999,166,50,24,21,4,15,0,39,1,0,0,229,1.175,8.1,0.7,2.4,6.3,2.6
1967,Taiyo Whales,oikawa000nob,NObushi Oikawa,23,3,10,0.231,4.61,28,18,4,0,0,-99999,275,99,55,47,10,36,2,44,7,0,6,414,1.473,9.7,1,3.5,4.3,1.22
1967,Taiyo Whales,ono---002sho,Shoichi Ono*,33,2,7,0.222,4.13,24,9,6,0,0,-99999,170.00000000000003,60,39,26,7,15,0,48,1,0,1,242,1.324,9.5,1.1,2.4,7.6,3.2
1967,Taiyo Whales,sasaki000kic,Yoshiro Sasaki,27,4,6,0.4,3.18,33,6,10,0,0,-99999,228.99999999999994,80,32,27,4,19,5,29,5,2,1,324,1.297,9.4,0.5,2.2,3.4,1.53
1967,Taiyo Whales,shimad000gen,Gentaro Shimada,27,2,0,1,1.23,14,3,5,2,2,-99999,132,30,8,6,2,11,1,26,2,0,1,167,0.932,6.1,0.4,2.3,5.3,2.36
1967,Taiyo Whales,takaga000yos,Yoshihiro Takagaki,18,1,1,0.5,2.79,13,9,2,0,0,-99999,126,35,14,13,6,13,0,17,0,0,0,168,1.143,7.5,1.3,2.8,3.6,1.31
1967,Taiyo Whales,takaha001shi,Shigeyuki Takahashi,22,12,9,0.571,2.74,56,22,20,4,2,-99999,621,172,72,63,15,58,3,117,4,0,5,836,1.111,7.5,0.7,2.5,5.1,2.02
1967,Taiyo Whales,yamash000rit,Ritsuo Yamashita,22,0,1,0,3.68,19,5,3,0,0,-99999,132,43,22,18,3,12,1,24,1,0,0,181,1.25,8.8,0.6,2.5,4.9,2
1967,Toei Flyers,dobash000mas,Masayuki Dobashi,31,0,0,-99999,5.4,9,0,5,0,0,-99999,45,16,9,9,3,1,0,4,0,0,0,62,1.133,9.6,1.8,0.6,2.4,4
1967,Toei Flyers,itoh--000yos,Yoshiaki Ito*,33,1,0,1,2.99,38,4,10,0,0,-99999,216.99999999999994,74,26,24,4,26,3,67,0,0,1,313,1.382,9.2,0.5,3.2,8.3,2.58
1967,Toei Flyers,miyaza000sho,Shoji Miyazaki,24,12,7,0.632,2.1,58,3,33,1,1,-99999,411.99999999999994,122,39,32,3,33,4,76,3,0,2,554,1.129,8,0.2,2.2,5,2.3
1967,Toei Flyers,moriya000tos,Toshiaki Moriyasu,19,15,17,0.469,3.45,59,35,18,15,2,-99999,883.9999999999999,249,120,113,25,85,3,213,10,0,6,1201,1.133,7.6,0.8,2.6,6.5,2.51
1967,Toei Flyers,nagaya000mas,Masayuki Nagayasu,25,0,0,-99999,6.23,3,0,2,0,0,-99999,12.999999999999996,6,3,3,1,1,0,3,0,0,0,18,1.615,12.5,2.1,2.1,6.2,3
1967,Toei Flyers,ozaki-000yuk,Yukio Ozaki,22,6,14,0.3,3.06,28,21,3,7,2,-99999,380,132,58,43,16,25,3,67,3,0,0,531,1.239,9.4,1.1,1.8,4.8,2.68
1967,Toei Flyers,saga--000ken,Kenshiro Saga,29,5,8,0.385,5.34,27,20,3,0,0,-99999,333.99999999999994,122,71,66,15,33,0,52,1,0,1,488,1.392,9.9,1.2,2.7,4.2,1.58
1967,Toei Flyers,sakura000ken,Ken Sakurai,19,0,1,0,20.25,2,1,1,0,0,-99999,4.000000000000001,3,3,3,1,0,0,2,0,0,0,7,2.25,20.3,6.8,0,13.5,-99999
1967,Toei Flyers,takaha004yos,Yoshimasa Takahashi,23,15,11,0.577,2.46,45,27,9,5,5,-99999,679.9999999999999,212,68,62,21,22,0,101,6,0,0,884,1.032,8.4,0.8,0.9,4,4.59
1967,Toei Flyers,tanaka002mit,Mitsugu Tanaka*,23,11,7,0.611,3,56,23,17,5,1,-99999,585,178,75,65,14,52,6,146,5,0,1,801,1.179,8.2,0.6,2.4,6.7,2.81
1967,Tokyo Orions,kawato000ryu,Ryunosuke Kawato*,19,0,0,-99999,4.5,2,0,2,0,0,-99999,6,2,1,1,1,1,0,1,0,0,0,8,1.5,9,4.5,4.5,4.5,1
1967,Tokyo Orions,kitaru000mas,Masaaki Kitaru,20,8,8,0.5,2.53,44,12,21,1,0,-99999,438,129,45,41,11,26,5,90,5,0,0,589,1.062,8,0.7,1.6,5.5,3.46
1967,Tokyo Orions,koyama000mas,Masaaki Koyama,32,13,11,0.542,3.24,44,30,6,9,1,-99999,676,223,101,81,26,55,6,126,7,0,2,949,1.234,8.9,1,2.2,5,2.29
1967,Tokyo Orions,lee---000gen,Genkoku Lee?,19,0,0,-99999,13.5,1,0,0,0,0,-99999,4.000000000000001,2,2,2,0,1,0,0,0,0,0,7,2.25,13.5,0,6.8,0,0
1967,Tokyo Orions,maki--000kat,Katsuhiko Maki,24,0,1,0,5.28,11,1,6,0,0,-99999,46,19,9,9,3,2,0,9,0,1,0,65,1.37,11.2,1.8,1.2,5.3,4.5
1967,Tokyo Orions,narita000fum,Fumio Narita,20,14,16,0.467,2.11,55,35,18,10,3,-99999,817.9999999999999,208,82,64,23,52,6,179,2,0,5,1072,0.954,6.9,0.8,1.7,5.9,3.44
1967,Tokyo Orions,ryu---000tak,Takayuki Ryu*,25,0,0,-99999,9,1,0,1,0,0,-99999,3,2,3,1,1,1,0,1,0,0,0,7,3,18,9,9,9,1
1967,Tokyo Orions,sakai-000kat,Katsuji Sakai,29,13,18,0.419,3.28,45,34,10,11,1,-99999,733,194,101,89,33,58,4,173,9,0,0,966,1.031,7.1,1.2,2.1,6.4,2.98
1967,Tokyo Orions,sakota000shi,Shichiro Sakota,22,0,0,-99999,2.57,7,1,4,0,0,-99999,42,13,4,4,1,3,0,3,0,0,0,57,1.143,8.4,0.6,1.9,1.9,1
1967,Tokyo Orions,sato--000mot,Motohiko Sato,24,8,8,0.5,2.79,45,16,10,2,0,-99999,502.9999999999999,137,59,52,13,48,5,85,11,1,0,682,1.103,7.4,0.7,2.6,4.6,1.77
1967,Tokyo Orions,suzuki007tak,Takashi Suzuki*,33,4,2,0.667,4.78,41,4,10,0,0,-99999,158.00000000000003,56,29,28,9,20,3,34,5,0,1,233,1.443,9.6,1.5,3.4,5.8,1.7
1967,Tokyo Orions,tsumas000yos,Yoshiro Tsumajima,28,1,5,0.167,3.91,30,4,14,0,0,-99999,221.00000000000003,77,34,32,7,20,1,31,1,0,1,304,1.317,9.4,0.9,2.4,3.8,1.55
1967,Tokyo Orions,yagisa000sor,Soroku Yagisawa,22,0,0,-99999,0,1,0,1,0,0,-99999,3,2,2,0,0,0,0,0,1,0,0,7,2,18,0,0,0,-99999
1967,Tokyo Orions,yokoya000koj,Kojiro Yokoyama,24,0,0,-99999,5.73,5,0,1,0,0,-99999,33,13,11,7,4,2,0,4,1,0,0,52,1.364,10.6,3.3,1.6,3.3,2
1967,Yomiuri Giants,horiuc000tsu,Tsuneo Horiuchi,19,12,2,0.857,2.17,23,16,4,13,2,-99999,447,126,41,36,7,59,1,82,1,0,6,609,1.242,7.6,0.4,3.6,5,1.39
1967,Yomiuri Giants,jonouc000kun,Kunio Jonouchi,27,17,8,0.68,2.58,33,33,0,16,5,-99999,681,190,73,65,23,37,4,94,4,0,2,895,1,7.5,0.9,1.5,3.7,2.54
1967,Yomiuri Giants,kaneda002mas,Masaichi Kaneda*,33,16,5,0.762,2.28,33,22,10,6,1,-99999,510,146,47,43,13,57,7,132,3,0,3,698,1.194,7.7,0.7,3,7,2.32
1967,Yomiuri Giants,masuda001aki,Akio Masuda*,29,0,0,-99999,10.13,4,1,0,0,0,-99999,15.999999999999996,14,6,6,1,1,0,4,0,0,0,29,2.813,23.6,1.7,1.7,6.8,4
1967,Yomiuri Giants,miyata000yuk,Yukinori Miyata,27,2,5,0.286,5.17,28,0,15,0,0,-99999,115.00000000000001,39,24,22,6,14,0,34,1,0,1,170,1.383,9.2,1.4,3.3,8,2.43
1967,Yomiuri Giants,nakamu001min,Minoru Nakamura,28,4,8,0.333,3.97,33,9,19,0,0,-99999,264.99999999999994,81,45,39,16,18,3,56,3,0,1,362,1.121,8.3,1.6,1.8,5.7,3.11
1967,Yomiuri Giants,sugawa000kat,Katsuya Sugawara,22,11,4,0.733,2.75,32,16,10,4,3,-99999,432,101,48,44,10,36,3,107,3,1,0,557,0.951,6.3,0.6,2.3,6.7,2.97
1967,Yomiuri Giants,takaha004aki,Akira Takahashi,25,1,0,1,4.04,24,2,6,0,0,-99999,167.00000000000003,48,28,25,13,8,0,29,3,0,1,221,1.006,7.8,2.1,1.3,4.7,3.63
1967,Yomiuri Giants,takaha004kaz,Kazumi Takahashi*,21,6,7,0.462,3.11,28,15,6,2,0,-99999,312.99999999999994,87,45,36,11,31,1,89,3,0,1,426,1.131,7.5,0.9,2.7,7.7,2.87
1967,Yomiuri Giants,tanebe000nor,Yoshiyasu Tanebe,29,0,0,-99999,3.44,19,0,6,0,0,-99999,102,29,13,13,5,8,0,21,0,0,0,135,1.088,7.7,1.3,2.1,5.6,2.63
1967,Yomiuri Giants,usami-000tos,Toshiharu Usami,19,1,1,0.5,4.35,3,2,1,0,0,-99999,30.999999999999996,11,6,5,1,5,0,6,1,0,1,47,1.548,9.6,0.9,4.4,5.2,1.2
1967,Yomiuri Giants,watana003hid,Hidetake Watanabe,25,13,6,0.684,2.54,34,18,6,10,1,-99999,477.99999999999994,153,54,45,11,30,4,72,12,1,3,656,1.149,8.6,0.6,1.7,4.1,2.4
1967,Yomiuri Giants,yoshiz000hid,Hidekazu Yoshizawa*,22,1,0,1,0,1,0,0,0,0,-99999,3,0,0,0,0,1,0,0,0,0,0,3,1,0,0,9,0,0
1968,Chunichi Dragons,bando-000eij,Eiji Bando,28,1,4,0.2,6.65,18,0,11,0,0,-99999,65,29,23,16,3,11,0,12,0,0,2,108,1.846,12,1.2,4.6,5,1.09
1968,Chunichi Dragons,gondo-000hir,Hiroshi Gondo,29,1,1,0.5,10.8,9,1,3,0,0,-99999,55.000000000000014,32,23,22,5,11,0,10,2,0,0,95,2.345,15.7,2.5,5.4,4.9,0.91
1968,Chunichi Dragons,itoh--000his,Hisatoshi Ito*,24,1,0,1,4.81,22,2,3,0,0,-99999,101.00000000000003,39,18,18,7,12,2,21,0,0,1,147,1.515,10.4,1.9,3.2,5.6,1.75
1968,Chunichi Dragons,kadook000nob,Nobuyuki Kadooka,24,3,6,0.333,4.23,24,10,6,1,0,-99999,236.00000000000003,76,39,37,16,15,2,51,2,0,0,320,1.157,8.7,1.8,1.7,5.8,3.4
1968,Chunichi Dragons,kitaka000fuj,Fujio Kitakado,21,3,1,0.75,3.52,44,1,19,0,0,-99999,237.99999999999994,60,31,31,15,23,4,60,4,0,0,317,1.046,6.8,1.7,2.6,6.8,2.61
1968,Chunichi Dragons,kubo--000yuk,Yukihiro Kubo,28,0,1,0,5.4,8,0,4,0,0,-99999,45,19,10,9,3,3,2,5,0,0,0,66,1.467,11.4,1.8,1.8,3,1.67
1968,Chunichi Dragons,matsum001shi,Shinobu Matsumoto*,21,1,5,0.167,3.31,28,3,6,1,0,-99999,155.00000000000003,38,27,19,5,19,0,33,1,1,0,213,1.103,6.6,0.9,3.3,5.7,1.74
1968,Chunichi Dragons,mizuta000his,Hisanobu Mizutani,27,4,9,0.308,3.8,35,17,8,1,1,-99999,333.99999999999994,110,52,47,14,21,2,70,4,0,0,460,1.177,8.9,1.1,1.7,5.7,3.33
1968,Chunichi Dragons,ogawa-000ken,Kentaro Ogawa,34,10,20,0.333,3.27,40,23,9,9,0,-99999,652,202,99,79,28,64,12,143,8,0,0,910,1.224,8.4,1.2,2.7,5.9,2.23
1968,Chunichi Dragons,ono---002sho,Shoichi Ono*,34,6,11,0.353,3.55,48,23,7,6,1,-99999,585,168,82,77,19,83,9,145,4,0,0,822,1.287,7.8,0.9,3.8,6.7,1.75
1968,Chunichi Dragons,sato--000kim,Kimihiro Sato,31,0,0,-99999,7.04,4,0,1,0,0,-99999,23,9,6,6,2,2,0,4,0,0,0,33,1.435,10.6,2.3,2.3,4.7,2
1968,Chunichi Dragons,tanaka000tsu,Tsutomu Tanaka,28,11,12,0.478,3.4,35,28,5,8,2,-99999,532,162,83,67,24,73,2,129,3,0,2,758,1.325,8.2,1.2,3.7,6.5,1.77
1968,Chunichi Dragons,tsuchi000hir,Hiroshi Tsuchiya,23,0,0,-99999,12,1,0,0,0,0,-99999,9,7,4,4,0,1,0,2,0,0,0,15,2.667,21,0,3,6,2
1968,Chunichi Dragons,wako--000kaz,Kazuya Wako,23,1,2,0.333,4.18,14,4,7,0,0,-99999,97.00000000000001,24,15,15,2,10,1,15,2,1,0,127,1.052,6.7,0.6,2.8,4.2,1.5
1968,Chunichi Dragons,yamana000tat,Tatsumi Yamanaka,24,8,8,0.5,2.89,41,22,13,6,1,-99999,523.9999999999999,153,67,56,26,49,5,105,4,0,0,717,1.156,7.9,1.3,2.5,5.4,2.14
1968,Hankyu Braves,adachi000mit,Mitsuhiro Adachi,28,0,1,0,3.5,5,4,1,0,0,-99999,54,13,11,7,2,5,0,12,1,0,0,74,1,6.5,1,2.5,6,2.4
1968,Hankyu Braves,akimot000yus,Yusaku Akimoto,33,0,0,-99999,0,1,0,0,0,0,-99999,2,4,3,0,0,1,0,0,0,0,0,7,7.5,54,0,13.5,0,0
1968,Hankyu Braves,hamasa001mas,Masato Hamasaki*,23,0,0,-99999,6.35,6,0,2,0,0,-99999,17,9,6,4,3,6,0,6,0,0,0,31,2.647,14.3,4.8,9.5,9.5,1
1968,Hankyu Braves,ishii-000shi,Shigeo Ishii,29,11,14,0.44,2.94,41,29,9,7,4,-99999,541.9999999999999,172,72,59,17,47,8,79,7,0,1,740,1.212,8.6,0.8,2.3,3.9,1.68
1968,Hankyu Braves,kajimo000tak,Takao Kajimoto*,33,12,8,0.6,2.97,45,31,9,7,2,-99999,664,207,82,73,27,63,10,175,5,0,1,926,1.22,8.4,1.1,2.6,7.1,2.78
1968,Hankyu Braves,kanemo000hid,Hideo Kanemoto,26,0,0,-99999,0,1,0,0,0,0,-99999,3,0,0,0,0,2,0,0,0,0,0,5,2,0,0,18,0,0
1968,Hankyu Braves,matsum000ter,Teruo Matsumoto,25,0,0,-99999,5.14,7,0,2,0,0,-99999,42,15,8,8,1,1,0,9,1,0,0,58,1.143,9.6,0.6,0.6,5.8,9
1968,Hankyu Braves,miyamo000yuk,Yukinobu Miyamoto,23,3,4,0.429,3.12,38,8,18,0,0,-99999,242.00000000000003,68,32,28,4,43,4,53,2,0,1,342,1.376,7.6,0.4,4.8,5.9,1.23
1968,Hankyu Braves,mizuta000tak,Takashi Mizutani,20,15,7,0.682,2.83,46,18,10,4,1,-99999,582,158,63,61,16,60,6,98,1,0,2,782,1.124,7.3,0.7,2.8,4.5,1.63
1968,Hankyu Braves,oishi-000kiy,Kiyoshi Oishi,28,10,3,0.769,2.7,48,1,21,0,0,-99999,300,87,33,30,11,35,4,71,4,0,0,412,1.22,7.8,1,3.2,6.4,2.03
1968,Hankyu Braves,sasaki000sei,Seigo Sasaki,21,0,0,-99999,3.07,18,0,4,0,0,-99999,88.00000000000001,33,12,10,2,8,0,22,0,1,0,121,1.398,10.1,0.6,2.5,6.8,2.75
1968,Hankyu Braves,toda--000yos,Yoshinori Toda,22,0,0,-99999,2.25,2,0,1,0,0,-99999,12,2,1,1,0,3,0,1,0,0,0,17,1.25,4.5,0,6.8,2.3,0.33
1968,Hankyu Braves,yoneda000tet,Tetsuya Yoneda,30,29,13,0.69,2.79,63,43,17,22,6,-99999,1046,302,116,108,27,105,15,237,5,1,0,1412,1.167,7.8,0.7,2.7,6.1,2.26
1968,Hanshin Tigers,abe---001kaz,Kazuharu Abe,28,2,3,0.4,2.93,20,3,11,0,0,-99999,129,40,15,14,3,10,0,23,1,0,0,176,1.163,8.4,0.6,2.1,4.8,2.3
1968,Hanshin Tigers,bacque001gen,Gene Bacque,30,13,14,0.481,2.19,34,31,2,19,3,-99999,766,205,87,62,18,49,3,142,8,0,6,1006,0.995,7.2,0.6,1.7,5,2.9
1968,Hanshin Tigers,enatsu000yut,Yutaka Enatsu*,20,25,12,0.676,2.13,49,37,12,26,8,-99999,987,200,83,78,29,97,2,401,4,0,2,1259,0.903,5.5,0.8,2.7,11,4.13
1968,Hanshin Tigers,furusa000ken,Kenji Furusawa,20,0,0,-99999,4.91,7,0,4,0,0,-99999,33,14,6,6,2,7,0,11,0,0,0,51,1.909,11.5,1.6,5.7,9,1.57
1968,Hanshin Tigers,gondo-000mas,Masatoshi Gondo*,34,5,4,0.556,2.77,34,10,7,3,1,-99999,312,97,44,32,11,28,3,79,3,0,4,437,1.202,8.4,1,2.4,6.8,2.82
1968,Hanshin Tigers,hisano000tsu,Goji Hisano,25,1,2,0.333,7.13,11,1,4,0,0,-99999,52.99999999999999,24,14,14,2,8,1,15,1,0,1,82,1.811,12.2,1,4.1,7.6,1.88
1968,Hanshin Tigers,ishito000mik,Mikio Ishitoko,20,0,0,-99999,0,1,1,0,0,0,-99999,15,5,0,0,0,0,0,4,0,0,0,20,1,9,0,0,7.2,-99999
1968,Hanshin Tigers,ito---000yuk,Yukio Ito?,25,0,1,0,5,8,1,5,0,0,-99999,27,6,5,5,0,4,0,4,0,0,0,37,1.111,6,0,4,4,1
1968,Hanshin Tigers,kakimo000min,Minoru Kakimoto,32,8,7,0.533,3.21,34,15,9,1,1,-99999,403.9999999999999,126,55,48,12,36,4,78,6,0,0,551,1.203,8.4,0.8,2.4,5.2,2.17
1968,Hanshin Tigers,muraya000min,Minoru Murayama,31,15,8,0.652,2.73,32,24,5,14,1,-99999,594,169,66,60,13,39,3,152,7,0,2,784,1.051,7.7,0.6,1.8,6.9,3.9
1968,Hanshin Tigers,okuda-000tos,Toshiki Okuda?,19,0,0,-99999,4.09,7,0,7,0,0,-99999,33,13,5,5,2,1,0,10,0,0,0,46,1.273,10.6,1.6,0.8,8.2,10
1968,Hanshin Tigers,wako--000tom,Tomoo Wako,31,3,7,0.3,3.34,30,10,3,1,0,-99999,275,69,39,34,14,29,1,68,3,0,2,366,1.069,6.8,1.4,2.8,6.7,2.34
1968,Hiroshima Toyo Carp,akimot000yus,Yusaku Akimoto,33,0,1,0,6.11,15,1,5,0,0,-99999,84,31,23,19,4,9,1,26,0,1,0,126,1.429,10,1.3,2.9,8.4,2.89
1968,Hiroshima Toyo Carp,aniya-000soh,Sohachi Aniya,23,23,11,0.676,2.07,57,32,22,20,5,-99999,940.0000000000002,218,84,72,26,55,3,237,11,0,5,1198,0.871,6.3,0.7,1.6,6.8,4.31
1968,Hiroshima Toyo Carp,hasato000isa,Isao Hasato,23,0,0,-99999,2.25,4,0,3,0,0,-99999,12,3,1,1,0,1,0,0,3,0,0,18,1,6.8,0,2.3,0,0
1968,Hiroshima Toyo Carp,ikeda-000hid,Hidetoshi Ikeda,31,1,5,0.167,4.78,11,3,3,0,0,-99999,113.00000000000003,46,21,20,4,6,1,23,1,0,2,164,1.381,11,1,1.4,5.5,3.83
1968,Hiroshima Toyo Carp,jono--000kat,Katsuhiro Jono,23,1,3,0.25,5.17,20,9,4,1,0,-99999,188.00000000000003,65,37,36,9,27,2,25,4,0,3,278,1.468,9.3,1.3,3.9,3.6,0.93
1968,Hiroshima Toyo Carp,miyamo000yoj,Yojiro Miyamoto,26,0,0,-99999,5.4,2,0,0,0,0,-99999,5,4,4,1,0,1,0,0,0,0,0,11,3,21.6,0,5.4,0,0
1968,Hiroshima Toyo Carp,miyosh000yuk,Yukio Miyoshi,22,2,2,0.5,3.58,30,0,9,0,0,-99999,151,58,25,20,5,14,1,22,1,0,1,220,1.43,10.4,0.9,2.5,3.9,1.57
1968,Hiroshima Toyo Carp,nakamu000mit,Mitsuya Nakamura,33,0,0,-99999,5.63,3,0,2,0,0,-99999,24,9,5,5,3,2,0,6,0,0,0,33,1.375,10.1,3.4,2.3,6.8,3
1968,Hiroshima Toyo Carp,nishik000kat,Katsuhiro Nishikawa,24,1,3,0.25,6.75,11,5,3,0,0,-99999,64.00000000000001,28,17,16,2,10,0,17,1,0,1,101,1.781,11.8,0.8,4.2,7.2,1.7
1968,Hiroshima Toyo Carp,nishim000aki,Akikazu Nishimoto,19,1,0,1,3.12,3,1,1,0,0,-99999,25.999999999999993,8,3,3,0,3,0,3,0,0,0,33,1.269,8.3,0,3.1,3.1,1
1968,Hiroshima Toyo Carp,oba---000sus,Susumu Oba*,27,6,7,0.462,3.09,38,18,8,1,1,-99999,332,98,44,38,14,21,2,50,2,0,0,448,1.075,8,1.1,1.7,4.1,2.38
1968,Hiroshima Toyo Carp,oishi-000yat,Yataro Oishi,24,6,5,0.545,3.28,20,11,1,3,1,-99999,246.99999999999994,77,39,30,11,14,0,49,1,0,0,340,1.105,8.4,1.2,1.5,5.4,3.5
1968,Hiroshima Toyo Carp,ryu---000ken,Kenichi Ryu,31,1,3,0.25,2.97,34,1,14,0,0,-99999,173.00000000000003,51,22,19,7,11,3,17,1,1,1,226,1.075,8,1.1,1.7,2.7,1.55
1968,Hiroshima Toyo Carp,shirai000shi,Shizuo Shiraishi*,24,5,8,0.385,3.47,29,13,7,3,0,-99999,342,108,46,44,10,28,4,106,3,0,0,473,1.193,8.5,0.8,2.2,8.4,3.79
1968,Hiroshima Toyo Carp,sotoko000yos,Yoshiro Sotokoba,23,21,14,0.6,1.93,45,40,5,19,6,-99999,907.0000000000002,198,78,65,22,83,6,260,6,0,2,1169,0.929,5.9,0.7,2.5,7.7,3.13
1968,Hiroshima Toyo Carp,yagi--000tak,Takashi Yagi*,27,0,0,-99999,0,3,0,0,0,0,-99999,5,2,0,0,0,2,0,0,0,0,0,9,2.4,10.8,0,10.8,0,0
1968,Nankai Hawks,goda--000eiz,Eizo Goda,26,5,9,0.357,4.03,35,19,7,0,0,-99999,375,140,62,56,18,30,3,47,1,1,0,522,1.36,10.1,1.3,2.2,3.4,1.57
1968,Nankai Hawks,hayash000tos,Toshihiro Hayashi*,24,7,4,0.636,3.65,25,19,1,2,0,-99999,296,87,45,40,17,26,1,40,5,2,0,397,1.145,7.9,1.6,2.4,3.6,1.54
