year,league,team,aveage,RG,game,PA,AB,run,hit,single,double,triple,HR,RBI,steal,CS,BB,SO,AVG,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
2004,Pacific,Osaka Kintetsu Buffaloes,29.5,4.74,133,5247,4544,630,1221,864,221,15,121,601,59,31,511,825,0.269,0.346,0.404,0.75,1835,114,43,119,30,24
2004,Pacific,Orix Blue Wave,28.8,4.68,133,5213,4596,622,1300,909,254,25,112,587,90,53,402,794,0.283,0.347,0.422,0.769,1940,109,65,122,28,19
2005,Central,Hanshin Tigers,30.5,5.01,146,5805,5113,731,1401,998,242,21,140,703,78,31,523,1079,0.274,0.345,0.412,0.757,2105,104,48,85,36,22
2005,Central,Chunichi Dragons,30.8,4.66,146,5609,4923,680,1323,932,232,20,139,655,101,32,524,1046,0.269,0.342,0.409,0.751,2012,123,43,82,37,20
2005,Central,Yokohama Bay Stars,29.1,4.25,146,5633,4999,621,1324,941,227,13,143,601,37,27,425,1030,0.265,0.328,0.401,0.729,2006,114,57,119,33,25
2005,Central,Yomiuri Giants,30.6,4.23,146,5556,4991,617,1300,930,178,6,186,587,38,22,407,1021,0.261,0.321,0.41,0.731,2048,122,55,69,34,9
2005,Central,Hiroshima Carp,29.6,4.21,146,5556,5004,615,1374,964,218,8,184,586,51,32,357,978,0.275,0.329,0.432,0.761,2160,112,64,105,26,19
2005,Central,Yakult Swallows,29.9,4.05,146,5523,5033,591,1389,1025,221,15,128,565,65,25,311,1016,0.276,0.323,0.402,0.725,2024,106,51,103,25,16
2005,Pacific,Chiba Lotte Marines,29.3,5.44,136,5313,4730,740,1336,881,278,34,143,713,101,48,438,902,0.283,0.347,0.446,0.793,2111,93,50,56,39,13
2005,Pacific,Fukuoka Daiei Hawks,29.8,4.84,136,5179,4624,658,1300,880,225,23,172,636,72,42,356,818,0.281,0.34,0.451,0.792,2087,114,77,86,36,22
2005,Pacific,Nippon Ham Fighters,29.7,4.45,136,5203,4734,605,1203,814,202,22,165,585,53,24,349,1151,0.254,0.31,0.411,0.721,1944,65,44,54,22,20
2005,Pacific,Seibu Lions,27,4.44,136,5214,4611,604,1240,826,234,18,162,572,70,28,437,926,0.269,0.337,0.433,0.77,1996,112,52,88,26,35
2005,Pacific,Orix Buffaloes,29.6,3.88,136,5166,4616,527,1202,886,202,17,97,509,44,26,376,835,0.26,0.32,0.375,0.695,1729,93,45,97,32,10
2005,Pacific,Tohoku Rakuten Golden Eagles,31.9,3.71,136,5068,4577,504,1166,853,209,16,88,474,41,34,347,919,0.255,0.312,0.365,0.677,1671,124,44,70,30,5
2006,Central,Chunichi Dragons,31.6,4.58,146,5619,4951,669,1338,942,245,12,139,642,73,34,454,957,0.27,0.334,0.409,0.742,2024,105,30,155,29,34
2006,Central,Yakult Swallows,29.2,4.58,146,5576,5005,669,1346,951,221,13,161,638,83,28,379,964,0.269,0.326,0.415,0.741,2076,106,60,99,33,23
2006,Central,Hanshin Tigers,30.9,4.09,146,5537,4934,597,1316,962,201,20,133,563,52,24,433,1043,0.267,0.328,0.396,0.725,1956,102,35,103,32,32
2006,Central,Yokohama Bay Stars,28.3,3.94,146,5461,4895,575,1256,887,226,16,127,534,51,32,340,1065,0.257,0.312,0.387,0.699,1895,92,68,119,39,24
2006,Central,Yomiuri Giants,29.2,3.78,146,5403,4878,552,1226,880,198,14,134,525,73,29,349,1021,0.251,0.307,0.38,0.687,1854,85,55,89,32,24
2006,Central,Hiroshima Carp,28.2,3.76,146,5413,4947,549,1318,999,173,19,127,526,54,44,282,963,0.266,0.311,0.386,0.697,1910,96,54,95,35,13
2006,Pacific,Seibu Lions,27.6,4.74,136,5303,4652,645,1277,887,231,28,131,607,111,46,441,914,0.275,0.342,0.421,0.763,1957,90,53,129,28,28
2006,Pacific,Nippon Ham Fighters,29.5,4.17,136,5124,4567,567,1227,838,230,24,135,551,69,42,335,897,0.269,0.323,0.418,0.741,1910,76,48,133,41,21
2006,Pacific,Fukuoka Softbank Hawks,28.6,4.07,136,5162,4543,553,1178,855,211,30,82,523,71,34,396,913,0.259,0.324,0.373,0.697,1695,90,57,131,35,27
2006,Pacific,Chiba Lotte Marines,28.6,3.69,136,5081,4548,502,1147,803,209,24,111,486,71,42,391,993,0.252,0.315,0.382,0.697,1737,99,45,57,40,18
2006,Pacific,Orix Buffaloes,30.9,3.54,136,5109,4587,481,1162,849,195,12,106,453,51,31,362,874,0.253,0.311,0.37,0.682,1699,109,35,103,22,15
2006,Pacific,Tohoku Rakuten Golden Eagles,30.5,3.32,136,5137,4577,452,1183,891,209,16,67,422,75,44,368,902,0.259,0.32,0.355,0.675,1625,129,58,110,24,14
2007,Central,Yomiuri Giants,30.7,4.81,144,5520,4933,692,1361,908,245,17,191,672,63,31,390,995,0.276,0.335,0.449,0.783,2213,103,63,102,32,31
2007,Central,Chunichi Dragons,31.5,4.33,144,5525,4771,623,1245,900,208,16,121,601,83,28,538,1049,0.261,0.338,0.387,0.725,1848,114,39,136,41,57
2007,Central,Yakult Swallows,29.7,4.14,144,5435,4796,596,1289,919,206,25,139,575,66,17,384,978,0.269,0.331,0.409,0.74,1962,93,73,156,26,37
2007,Central,Yokohama Bay Stars,29.6,3.95,144,5392,4784,569,1268,891,233,20,124,536,42,32,373,835,0.265,0.324,0.4,0.724,1913,104,56,148,31,28
2007,Central,Hiroshima Carp,28.9,3.87,144,5435,4897,557,1287,939,209,7,132,528,65,40,367,931,0.263,0.318,0.389,0.708,1906,101,46,95,30,15
2007,Central,Hanshin Tigers,30.7,3.6,144,5466,4838,518,1233,929,173,20,111,503,46,19,428,1047,0.255,0.319,0.368,0.687,1779,95,42,130,28,26
2007,Pacific,Chiba Lotte Marines,29.2,4.37,144,5528,4906,629,1287,899,253,28,107,603,90,41,423,1025,0.262,0.326,0.391,0.716,1917,85,63,85,51,13
2007,Pacific,Fukuoka Softbank Hawks,29.1,3.99,144,5468,4936,575,1317,939,248,24,106,539,84,42,346,1017,0.267,0.319,0.391,0.71,1931,82,44,115,27,22
2007,Pacific,Tohoku Rakuten Golden Eagles,29.9,3.99,144,5374,4762,575,1250,909,214,16,111,544,89,51,405,844,0.263,0.327,0.384,0.711,1829,144,67,108,32,19
2007,Pacific,Seibu Lions,28.2,3.92,144,5419,4797,564,1265,890,231,18,126,539,118,38,389,1001,0.264,0.327,0.398,0.726,1910,106,81,118,34,13
2007,Pacific,Orix Buffaloes,30.9,3.72,144,5441,4855,536,1256,913,208,16,119,512,41,32,366,897,0.259,0.317,0.382,0.698,1853,121,63,119,38,22
2007,Pacific,Nippon Ham Fighters,28.8,3.65,144,5387,4820,526,1247,934,213,27,73,498,112,35,328,972,0.259,0.313,0.36,0.672,1733,74,61,151,27,25
2008,Central,Yomiuri Giants,30,4.38,144,5391,4850,631,1289,866,234,12,177,610,78,38,346,996,0.266,0.322,0.429,0.75,2078,93,62,113,20,33
2008,Central,Yakult Swallows,28.2,4.05,144,5442,4756,583,1264,948,201,32,83,542,148,51,397,895,0.266,0.331,0.374,0.705,1778,107,83,168,38,20
2008,Central,Hanshin Tigers,31.6,4.01,144,5510,4802,578,1285,974,199,29,83,550,62,29,462,974,0.268,0.335,0.373,0.708,1791,103,44,156,46,19
2008,Central,Yokohama Bay Stars,28.9,3.83,144,5364,4839,552,1285,911,213,16,145,529,37,30,314,969,0.266,0.316,0.406,0.722,1965,89,49,141,21,17
2008,Central,Hiroshima Carp,28.9,3.73,144,5432,4904,537,1330,1028,193,9,100,506,69,49,332,841,0.271,0.322,0.375,0.698,1841,96,49,121,26,11
2008,Central,Chunichi Dragons,32.2,3.72,144,5362,4767,535,1207,839,215,13,140,514,51,22,427,989,0.253,0.316,0.392,0.708,1868,111,24,119,25,22
2008,Pacific,Saitama Seibu Lions,27.1,4.97,144,5548,4952,715,1339,850,270,21,198,693,107,46,378,1093,0.27,0.33,0.453,0.784,2245,98,83,95,40,11
2008,Pacific,Chiba Lotte Marines,29.2,4.6,144,5519,4890,662,1309,870,280,32,127,640,76,42,463,955,0.268,0.335,0.416,0.751,2034,95,52,78,36,14
2008,Pacific,Orix Buffaloes,30.8,4.42,144,5483,4817,637,1261,826,258,25,152,613,63,36,435,992,0.262,0.329,0.42,0.749,2025,90,66,124,41,23
2008,Pacific,Tohoku Rakuten Golden Eagles,30.1,4.35,144,5556,4880,627,1329,985,232,18,94,604,101,38,439,777,0.272,0.34,0.385,0.725,1879,117,75,132,30,16
2008,Pacific,Fukuoka Softbank Hawks,28.5,3.86,144,5550,5016,556,1330,960,239,32,99,535,92,37,341,1057,0.265,0.317,0.385,0.702,1930,80,54,105,34,18
2008,Pacific,Nippon Ham Fighters,28.4,3.7,144,5364,4726,533,1206,873,224,27,82,516,79,40,380,1010,0.255,0.316,0.366,0.682,1730,85,53,173,32,23
2009,Central,Yomiuri Giants,29.6,4.51,144,5549,4991,650,1375,948,228,17,182,626,84,41,349,1043,0.276,0.329,0.437,0.766,2183,71,64,114,31,24
2009,Central,Chunichi Dragons,30.8,4.2,144,5436,4814,605,1243,875,215,17,136,579,81,31,432,968,0.258,0.324,0.395,0.719,1900,112,51,109,30,19
2009,Central,Hanshin Tigers,30.8,3.81,144,5438,4826,548,1233,887,215,25,106,526,79,33,393,903,0.256,0.317,0.376,0.693,1816,107,54,131,34,26
2009,Central,Yakult Swallows,29.4,3.81,144,5394,4771,548,1238,904,200,18,116,526,106,39,379,925,0.26,0.32,0.382,0.702,1822,99,62,144,38,20
2009,Central,Hiroshima Carp,29.3,3.67,144,5340,4747,528,1163,834,196,32,101,499,77,51,397,931,0.245,0.307,0.364,0.671,1726,82,46,111,39,14
2009,Central,Yokohama Bay Stars,27.8,3.45,144,5252,4720,497,1130,790,193,19,128,472,51,32,342,1049,0.239,0.296,0.37,0.665,1745,106,44,124,22,19
2009,Pacific,Hokkaido Nippon Ham Fighters,29.5,4.78,144,5625,4920,689,1370,941,290,27,112,656,105,33,444,985,0.279,0.343,0.417,0.76,2050,93,60,168,33,30
2009,Pacific,Saitama Seibu Lions,27.5,4.61,144,5555,4933,664,1287,843,256,25,163,640,115,44,435,1116,0.261,0.328,0.422,0.75,2082,102,69,93,25,15
2009,Pacific,Chiba Lotte Marines,30.2,4.31,144,5591,4885,620,1249,843,245,26,135,600,64,50,524,1093,0.256,0.333,0.399,0.732,1951,98,62,78,42,15
2009,Pacific,Fukuoka Softbank Hawks,29.3,4.17,144,5477,4811,600,1263,865,239,30,129,581,126,48,430,992,0.263,0.329,0.405,0.734,1949,94,62,137,37,20
2009,Pacific,Tohoku Rakuten Golden Eagles,30.7,4.15,144,5518,4846,598,1295,933,233,21,108,568,103,41,460,906,0.267,0.336,0.391,0.727,1894,130,57,121,34,20
2009,Pacific,Orix Buffaloes,30.8,4.06,144,5535,4915,585,1348,961,257,12,118,559,67,44,405,953,0.274,0.335,0.404,0.739,1983,112,63,117,35,16
2010,Central,Hanshin Tigers,30.6,5.14,144,5629,5036,740,1458,1024,238,23,173,718,71,33,384,965,0.29,0.345,0.449,0.794,2261,112,62,110,37,14
2010,Central,Yomiuri Giants,29.9,4.94,144,5510,4925,711,1311,839,224,22,226,687,96,34,418,1001,0.266,0.329,0.458,0.788,2257,84,60,76,31,23
2010,Central,Yakult Swallows,29.5,4.28,144,5581,4857,617,1304,923,239,18,124,597,66,29,449,924,0.269,0.34,0.402,0.742,1951,99,99,140,36,23
2010,Central,Hiroshima Carp,29,4.14,144,5503,4867,596,1278,925,222,27,104,556,119,55,392,944,0.263,0.324,0.383,0.707,1866,93,67,140,37,15
2010,Central,Chunichi Dragons,30,3.74,144,5441,4753,539,1229,872,217,21,119,514,53,25,456,1008,0.259,0.327,0.388,0.715,1845,112,41,158,33,33
2010,Central,Yokohama Bay Stars,27.9,3.62,144,5402,4835,521,1234,884,217,16,117,501,59,31,385,1023,0.255,0.313,0.379,0.692,1834,114,33,126,23,27
2010,Pacific,Chiba Lotte Marines,29.3,4.92,144,5681,4916,708,1350,963,244,17,126,663,88,30,546,1065,0.275,0.352,0.408,0.76,2006,130,63,113,43,12
2010,Pacific,Saitama Seibu Lions,28.7,4.72,144,5576,4858,680,1317,904,243,20,150,655,111,35,487,1022,0.271,0.343,0.422,0.765,2050,107,70,113,48,15
2010,Pacific,Orix Buffaloes,30.1,4.47,144,5562,4935,644,1337,913,251,27,146,624,34,16,428,1048,0.271,0.335,0.422,0.757,2080,120,66,101,32,10
2010,Pacific,Fukuoka Softbank Hawks,30.1,4.43,144,5481,4898,638,1308,929,222,23,134,611,148,50,360,1004,0.267,0.323,0.404,0.727,1978,87,59,132,32,17
2010,Pacific,Hokkaido Nippon Ham Fighters,29.3,4.25,144,5504,4856,612,1330,990,229,20,91,585,102,31,381,920,0.274,0.331,0.386,0.717,1872,99,52,180,35,11
2010,Pacific,Tohoku Rakuten Golden Eagles,30.2,4,144,5493,4876,576,1290,942,233,20,95,546,78,36,422,980,0.265,0.328,0.379,0.707,1848,103,57,106,32,9
2011,Central,Yakult Swallows,29.3,3.36,144,5321,4645,484,1132,859,169,19,85,461,43,15,430,877,0.244,0.312,0.343,0.655,1594,96,46,171,29,27
2011,Central,Hanshin Tigers,31.1,3.35,144,5245,4727,482,1206,925,176,25,80,451,62,28,336,884,0.255,0.307,0.354,0.661,1672,104,31,118,33,14
2011,Central,Yomiuri Giants,29.4,3.27,144,5242,4716,471,1145,850,173,14,108,455,106,40,323,1003,0.243,0.298,0.354,0.652,1670,79,55,124,24,33
2011,Central,Hiroshima Carp,28.9,3.05,144,5271,4639,439,1136,889,177,18,52,420,65,37,340,877,0.245,0.305,0.324,0.629,1505,90,76,180,36,15
2011,Central,Yokohama Bay Stars,28.4,2.94,144,5198,4625,423,1106,842,173,13,78,408,31,22,329,1114,0.239,0.296,0.333,0.629,1539,106,59,154,31,10
2011,Central,Chunichi Dragons,30.9,2.91,144,5235,4583,419,1044,766,171,25,82,401,41,20,423,988,0.228,0.298,0.33,0.627,1511,99,42,164,23,25
2011,Pacific,Saitama Seibu Lions,27.5,3.97,144,5427,4751,571,1204,892,191,18,103,551,88,28,408,940,0.253,0.318,0.366,0.685,1740,98,65,158,45,10
2011,Pacific,Fukuoka Softbank Hawks,30,3.82,144,5337,4752,550,1271,931,216,34,90,528,180,48,354,980,0.268,0.323,0.384,0.707,1825,72,49,147,35,14
2011,Pacific,Hokkaido Nippon Ham Fighters,28.8,3.35,144,5284,4736,482,1189,883,202,18,86,457,88,29,313,1014,0.251,0.304,0.356,0.659,1685,70,59,143,33,12
2011,Pacific,Orix Buffaloes,29.4,3.32,144,5316,4727,478,1172,895,186,15,76,459,49,30,352,992,0.248,0.307,0.342,0.649,1616,82,62,145,30,8
2011,Pacific,Tohoku Rakuten Golden Eagles,30.3,3,144,5207,4648,432,1140,899,175,13,53,408,130,53,307,912,0.245,0.298,0.323,0.621,1500,86,60,151,41,4
2011,Pacific,Chiba Lotte Marines,29.1,3,144,5339,4760,432,1146,900,178,22,46,415,101,24,349,937,0.241,0.301,0.316,0.617,1506,85,74,119,37,8
2012,Central,Yomiuri Giants,29.7,3.71,144,5419,4742,534,1216,897,207,18,94,505,102,33,455,952,0.256,0.326,0.367,0.693,1741,99,52,134,36,31
2012,Central,Yakult Swallows,28.8,3.47,144,5359,4693,499,1218,942,168,18,90,471,63,31,421,805,0.26,0.325,0.361,0.686,1692,116,47,171,27,20
2012,Central,Hiroshima Carp,28.1,2.97,144,5246,4614,427,1077,796,192,13,76,402,79,39,374,912,0.233,0.297,0.33,0.628,1523,86,57,175,26,22
2012,Central,Chunichi Dragons,32,2.94,144,5320,4714,423,1156,890,185,11,70,400,59,33,416,904,0.245,0.311,0.334,0.645,1573,105,45,120,25,15
2012,Central,Yokohama Bay Stars,29.5,2.93,144,5226,4640,422,1083,832,164,21,66,400,61,43,380,931,0.233,0.298,0.321,0.618,1487,98,56,124,26,12
2012,Central,Hanshin Tigers,31,2.85,144,5305,4717,411,1115,871,169,17,58,392,65,36,415,957,0.236,0.302,0.316,0.618,1492,97,36,115,22,15
2012,Pacific,Saitama Seibu Lions,27.9,3.58,144,5299,4648,516,1168,877,186,27,78,483,94,52,404,876,0.251,0.316,0.353,0.67,1642,102,55,157,35,6
2012,Pacific,Hokkaido Nippon Ham Fighters,29.3,3.54,144,5361,4758,510,1220,915,195,20,90,485,82,42,371,879,0.256,0.315,0.363,0.677,1725,68,45,161,26,12
2012,Pacific,Chiba Lotte Marines,30,3.47,144,5369,4732,499,1215,923,208,20,64,477,64,42,404,851,0.257,0.321,0.35,0.67,1655,91,56,142,35,10
2012,Pacific,Tohoku Rakuten Golden Eagles,29.3,3.41,144,5323,4739,491,1192,941,175,24,52,463,119,52,346,782,0.252,0.307,0.332,0.639,1571,75,53,144,41,8
2012,Pacific,Fukuoka Softbank Hawks,28.6,3.14,144,5256,4734,452,1195,908,185,32,70,439,144,48,327,962,0.252,0.304,0.349,0.653,1654,69,38,123,34,19
2012,Pacific,Orix Buffaloes,29.2,3.08,144,5323,4740,443,1142,851,199,19,73,424,49,32,364,964,0.241,0.301,0.337,0.638,1598,88,56,129,34,11
2013,Central,Yokohama Bay Stars,30.2,4.38,144,5487,4856,630,1271,929,191,19,132,595,54,33,400,1057,0.262,0.325,0.39,0.715,1896,112,69,133,29,15
2013,Central,Yomiuri Giants,29.2,4.15,144,5525,4906,597,1285,911,215,14,145,575,90,29,432,930,0.262,0.326,0.4,0.727,1963,97,51,109,27,21
2013,Central,Yakult Swallows,28.4,4.01,144,5542,4826,577,1220,907,163,16,134,558,70,25,519,900,0.253,0.327,0.377,0.703,1817,101,25,146,26,25
2013,Central,Hiroshima Carp,28.2,3.87,144,5449,4739,557,1174,845,203,16,110,528,112,47,467,1089,0.248,0.319,0.367,0.686,1739,89,47,160,36,10
2013,Central,Hanshin Tigers,30.4,3.69,144,5511,4842,531,1236,920,216,18,82,503,81,38,489,933,0.255,0.326,0.358,0.685,1734,107,37,112,31,17
2013,Central,Chunichi Dragons,31.4,3.65,144,5486,4844,526,1187,871,190,15,111,501,57,31,471,939,0.245,0.315,0.359,0.675,1740,129,41,98,32,13
2013,Pacific,Fukuoka Softbank Hawks,27.6,4.58,144,5585,4915,660,1348,967,225,31,125,635,87,39,422,1047,0.274,0.339,0.409,0.748,2010,87,72,144,32,5
2013,Pacific,Tohoku Rakuten Golden Eagles,29.1,4.36,144,5507,4819,628,1287,962,208,20,97,593,62,38,487,934,0.267,0.338,0.379,0.717,1826,99,50,110,41,13
2013,Pacific,Chiba Lotte Marines,29.1,3.97,144,5496,4798,572,1257,931,206,29,91,532,91,35,453,834,0.262,0.331,0.374,0.705,1794,106,67,124,54,11
2013,Pacific,Saitama Seibu Lions,27.8,3.96,144,5485,4775,570,1226,924,185,31,86,540,113,54,488,948,0.257,0.331,0.363,0.694,1731,107,58,132,32,12
2013,Pacific,Hokkaido Nippon Ham Fighters,28.3,3.71,144,5479,4787,534,1227,913,200,9,105,514,120,33,464,1061,0.256,0.326,0.368,0.694,1760,92,48,148,32,9
2013,Pacific,Orix Buffaloes,28.5,3.56,144,5479,4825,513,1235,908,216,18,93,485,84,35,433,902,0.256,0.324,0.366,0.69,1766,103,60,137,24,11
2014,Central,Yakult Swallows,27.9,4.63,144,5653,5023,667,1401,1024,223,15,139,647,62,22,443,877,0.279,0.34,0.412,0.752,2071,112,35,118,34,12
2014,Central,Hiroshima Carp,28.1,4.51,144,5538,4878,649,1326,931,219,23,153,612,96,54,450,1134,0.272,0.337,0.42,0.757,2050,104,50,120,40,20
2014,Central,Hanshin Tigers,29.8,4.16,144,5507,4823,599,1274,939,226,15,94,563,55,37,483,1009,0.264,0.335,0.376,0.71,1812,124,45,121,35,16
2014,Central,Yomiuri Giants,30.3,4.14,144,5480,4862,596,1248,890,207,7,144,570,102,30,419,923,0.257,0.321,0.391,0.712,1901,124,54,117,28,11
2014,Central,Chunichi Dragons,31.2,3.96,144,5521,4854,570,1250,927,215,21,87,537,75,27,467,926,0.258,0.325,0.364,0.689,1768,109,34,126,40,12
2014,Central,Yokohama Bay Stars,28.2,3.94,144,5464,4833,568,1224,865,211,27,121,540,76,24,400,1107,0.253,0.317,0.383,0.7,1852,110,61,149,21,23
2014,Pacific,Fukuoka Softbank Hawks,28.5,4.22,144,5631,4935,607,1383,1031,227,30,95,574,124,49,444,921,0.28,0.344,0.396,0.74,1955,96,59,146,47,21
2014,Pacific,Hokkaido Nippon Ham Fighters,26.3,4.12,144,5428,4731,593,1188,852,188,29,119,564,134,48,452,1092,0.251,0.321,0.379,0.7,1791,72,47,172,26,8
2014,Pacific,Orix Buffaloes,29.7,4.06,144,5469,4710,584,1215,872,211,22,110,559,126,58,470,907,0.258,0.335,0.382,0.717,1800,91,85,177,27,20
2014,Pacific,Saitama Seibu Lions,27.8,3.99,144,5563,4782,574,1187,815,221,26,125,549,74,39,545,1234,0.248,0.329,0.384,0.712,1835,81,45,155,36,8
2014,Pacific,Chiba Lotte Marines,28.6,3.86,144,5433,4836,556,1213,824,260,33,96,519,64,35,404,862,0.251,0.314,0.378,0.692,1827,79,53,109,31,7
2014,Pacific,Tohoku Rakuten Golden Eagles,29,3.81,144,5455,4768,549,1214,903,215,18,78,518,64,44,488,959,0.255,0.327,0.356,0.684,1699,119,45,118,36,9
2015,Central,Yakult Swallows,28.3,4.01,143,5422,4817,574,1240,894,223,16,107,547,83,29,433,909,0.257,0.322,0.377,0.699,1816,96,37,104,31,4
2015,Central,Yokohama Bay Stars,27,3.55,143,5328,4763,508,1186,837,219,18,112,488,57,36,361,1047,0.249,0.306,0.373,0.679,1777,77,43,137,24,7
2015,Central,Hiroshima Carp,28.6,3.54,143,5386,4752,506,1170,832,201,32,105,473,80,50,441,1082,0.246,0.312,0.368,0.681,1750,87,29,135,29,12
2015,Central,Yomiuri Giants,30.7,3.42,143,5304,4672,489,1137,833,190,16,98,467,99,32,434,974,0.243,0.313,0.354,0.667,1653,92,52,116,30,6
2015,Central,Chunichi Dragons,30.4,3.31,143,5413,4835,473,1222,944,188,19,71,434,88,33,401,1000,0.253,0.313,0.344,0.657,1661,83,36,114,27,10
2015,Central,Hanshin Tigers,30.9,3.25,143,5373,4705,465,1160,875,192,15,78,446,48,38,464,1001,0.247,0.318,0.344,0.661,1616,93,38,138,28,9
2015,Pacific,Fukuoka Softbank Hawks,29,4.55,143,5559,4852,651,1294,914,217,22,141,619,94,48,507,950,0.267,0.34,0.408,0.748,1978,110,51,109,40,14
2015,Pacific,Saitama Seibu Lions,27.5,4.41,143,5496,4818,631,1265,865,243,21,136,602,66,44,480,1194,0.263,0.336,0.406,0.742,1958,84,64,104,30,11
2015,Pacific,Hokkaido Nippon Ham Fighters,26.1,4.3,143,5469,4802,615,1238,900,205,27,106,578,134,38,487,1031,0.258,0.33,0.378,0.708,1815,90,46,104,30,10
2015,Pacific,Chiba Lotte Marines,28.6,3.92,143,5362,4767,561,1227,905,203,34,85,531,71,30,410,858,0.257,0.32,0.368,0.688,1753,95,44,109,32,6
2015,Pacific,Orix Buffaloes,29.5,3.63,143,5380,4725,519,1175,881,184,16,94,508,88,54,446,923,0.249,0.321,0.354,0.675,1673,86,67,115,27,7
2015,Pacific,Tohoku Rakuten Golden Eagles,29.8,3.24,143,5423,4777,463,1150,869,180,16,85,440,118,60,445,926,0.241,0.311,0.339,0.65,1617,96,61,105,35,10
2016,Central,Hiroshima Carp,28.9,4.78,143,5581,4914,684,1338,947,203,35,153,649,118,52,500,1063,0.272,0.343,0.421,0.765,2070,85,47,91,29,13
2016,Central,Yakult Swallows,28.8,4.15,143,5509,4828,594,1234,891,210,20,113,565,82,24,524,907,0.256,0.331,0.378,0.709,1823,117,39,85,33,10
2016,Central,Yokohama Bay Stars,26.6,4,143,5364,4838,572,1205,850,194,21,140,548,67,34,373,1049,0.249,0.309,0.385,0.694,1861,92,54,81,18,7
2016,Central,Yomiuri Giants,30.3,3.63,143,5356,4797,519,1203,839,217,19,128,497,62,26,389,961,0.251,0.31,0.384,0.694,1842,100,35,112,23,11
2016,Central,Hanshin Tigers,28.4,3.54,143,5401,4789,506,1171,860,204,17,90,475,59,25,435,1149,0.245,0.312,0.351,0.663,1679,99,51,88,38,17
2016,Central,Chunichi Dragons,29.1,3.5,143,5405,4813,500,1180,861,209,21,89,473,60,28,410,1001,0.245,0.309,0.353,0.662,1698,103,46,108,28,7
2016,Pacific,Fukuoka Softbank Hawks,29.6,4.45,143,5526,4744,637,1240,908,188,30,114,609,107,43,537,956,0.261,0.341,0.386,0.727,1830,110,57,148,40,14
2016,Pacific,Hokkaido Nippon Ham Fighters,26.9,4.33,143,5550,4795,619,1277,964,179,13,121,585,132,39,496,1076,0.266,0.34,0.385,0.725,1845,79,53,178,28,10
2016,Pacific,Saitama Seibu Lions,28.2,4.33,143,5536,4881,619,1287,921,219,19,128,591,97,37,493,1071,0.264,0.335,0.395,0.73,1928,97,46,80,36,7
2016,Pacific,Chiba Lotte Marines,28,4.08,143,5483,4810,583,1230,904,216,30,80,559,77,29,461,964,0.256,0.326,0.363,0.689,1746,102,58,120,34,14
2016,Pacific,Tohoku Rakuten Golden Eagles,28.3,3.8,143,5441,4806,544,1234,931,170,32,101,518,56,37,439,952,0.257,0.324,0.369,0.692,1771,112,48,122,26,10
2016,Pacific,Orix Buffaloes,28,3.49,143,5382,4747,499,1199,895,208,12,84,475,104,50,399,910,0.253,0.317,0.355,0.671,1683,93,57,154,25,12
2017,Central,Hiroshima Carp,28.4,5.15,143,5592,4872,736,1329,917,237,23,152,705,112,40,511,1114,0.273,0.345,0.425,0.77,2068,95,49,116,44,4
2017,Central,Yokohama Bay Stars,27.1,4.17,143,5402,4872,597,1230,837,245,14,134,571,39,18,378,1091,0.253,0.311,0.391,0.702,1905,101,46,84,22,6
2017,Central,Hanshin Tigers,29.3,4.12,143,5520,4807,589,1195,851,213,18,113,559,70,29,531,1008,0.249,0.327,0.371,0.698,1783,97,43,113,26,10
2017,Central,Yomiuri Giants,30.5,3.75,143,5384,4775,536,1190,839,223,15,113,519,56,22,452,1006,0.249,0.318,0.373,0.691,1782,129,43,87,27,15
2017,Central,Chunichi Dragons,29.3,3.41,143,5306,4794,487,1183,859,190,23,111,451,77,41,320,1103,0.247,0.3,0.366,0.666,1752,86,56,115,21,4
2017,Central,Yakult Swallows,29,3.31,143,5355,4728,473,1108,828,166,19,95,449,50,26,454,1013,0.234,0.306,0.338,0.644,1597,116,44,109,20,5
2017,Pacific,Saitama Seibu Lions,27.8,4.83,143,5445,4792,690,1264,847,236,28,153,660,129,40,457,1029,0.264,0.332,0.421,0.753,2015,95,58,93,45,4
2017,Pacific,Fukuoka Softbank Hawks,29,4.46,143,5382,4671,638,1208,810,202,32,164,613,73,47,488,1019,0.259,0.331,0.421,0.752,1966,78,36,156,31,16
2017,Pacific,Tohoku Rakuten Golden Eagles,28.7,4.09,143,5452,4812,585,1221,854,214,18,135,553,42,27,473,1018,0.254,0.324,0.39,0.714,1876,107,40,105,22,10
2017,Pacific,Orix Buffaloes,28,3.77,143,5411,4770,539,1197,857,190,23,127,519,33,23,409,1032,0.251,0.316,0.38,0.696,1814,105,57,149,26,6
2017,Pacific,Hokkaido Nippon Ham Fighters,26.6,3.56,143,5385,4749,509,1147,832,189,18,108,482,86,27,468,1122,0.242,0.313,0.357,0.67,1696,95,37,103,28,2
2017,Pacific,Chiba Lotte Marines,28.4,3.35,143,5286,4718,479,1098,759,215,29,95,455,78,24,387,1099,0.233,0.297,0.351,0.648,1656,85,57,98,26,8
2018,Central,Hiroshima Carp,27.9,5.04,143,5663,4858,721,1275,839,227,34,175,697,95,49,599,1143,0.263,0.349,0.431,0.78,2095,85,63,109,34,39
